VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
7SAYGDEF9P,Cowlitz,Woodland,WA,98674,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20,253046853,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
WVGTMPE25M,Cowlitz,Woodland,WA,98674,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20,194292199,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
7SAYGDEE9P,Cowlitz,Woodland,WA,98674,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20,227106575,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
1V2CMPE83P,Cowlitz,Woodland,WA,98674,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20,241663838,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
5YJ3E1EA2K,Cowlitz,Woodland,WA,98674,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,20,171458843,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
1C4JJXP69M,Cowlitz,Woodland,WA,98674,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,20,178920710,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
JTMEB3FV0M,Cowlitz,Woodland,WA,98674,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,20,192346178,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
5YJXCDE21L,Cowlitz,Woodland,WA,98674,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,0,20,132850175,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
5YJSA1E45K,Cowlitz,Woodland,WA,98674,2019,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,270,0,20,477663168,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
5YJXCBE29G,Cowlitz,Woodland,WA,98674,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,20,141081559,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
7SAYGDEE8P,Cowlitz,Woodland,WA,98674,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20,245724482,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
5YJYGDEE4L,Cowlitz,Woodland,WA,98674,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,20,124429791,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
7SAYGAEE4P,Cowlitz,Woodland,WA,98674,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20,237712415,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
5YJ3E1EB1J,Cowlitz,Woodland,WA,98674,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,20,218050885,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
LPSED3KA6M,Cowlitz,Woodland,WA,98674,2021,POLESTAR,PS2,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,233,0,20,249649886,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
WAUTPBFF0J,Cowlitz,Woodland,WA,98674,2018,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,20,181516520,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
5YJSA1E45L,Cowlitz,Woodland,WA,98674,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,337,0,20,4914794,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
7SAYGDEE8P,Cowlitz,Woodland,WA,98674,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20,244859709,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
1C4JJXR65N,Cowlitz,Woodland,WA,98674,2022,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,20,220266602,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
JTDKN3DP1E,Cowlitz,Woodland,WA,98674,2014,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,20,478891402,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
JTMAB3FV5P,Cowlitz,Woodland,WA,98674,2023,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,20,238062905,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
5YJSA1CN2C,Cowlitz,Woodland,WA,98674,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,20,335390716,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
KNDRMDLHXN,Cowlitz,Woodland,WA,98674,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,20,203270119,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
5YJ3E1EC4N,Cowlitz,Woodland,WA,98674,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20,219229664,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
1N4AZ0CP5F,Cowlitz,Woodland,WA,98674,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,20,253421990,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
2C4RC1N79J,Cowlitz,Woodland,WA,98674,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,20,112697182,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
1G1RH6E49D,Cowlitz,Woodland,WA,98674,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,20,112467806,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
WBY1Z8C30H,Cowlitz,Woodland,WA,98674,2017,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97,0,20,139766973,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
5YJSA1CN1D,Cowlitz,Woodland,WA,98674,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,20,9250713,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
JTDKARFP4J,Cowlitz,Woodland,WA,98674,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,20,101496580,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
5YJ3E1EA0M,Cowlitz,Woodland,WA,98674,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20,172172780,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
1G1FY6S02P,Cowlitz,Woodland,WA,98674,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20,251935820,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
JTMEB3FV4P,Cowlitz,Woodland,WA,98674,2023,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,20,235087723,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
5YJ3E1EA1M,Cowlitz,Woodland,WA,98674,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20,255147091,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
1G1RB6E48D,Cowlitz,Woodland,WA,98674,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,20,107817734,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
JTMAB3FV6M,Cowlitz,Woodland,WA,98674,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,20,238674054,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
5YJYGDEE4L,Cowlitz,Woodland,WA,98674,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,20,114993700,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
5YJ3E1EA0P,Cowlitz,Woodland,WA,98674,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20,236436182,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
1FTVW1EL1P,Cowlitz,Woodland,WA,98674,2023,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20,244474163,POINT (-122.73125 45.923065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001501
KNDCC3LG9L,Clark,Vancouver,WA,98664,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,49,113136145,POINT (-122.589388 45.6228731),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011043100
5YJ3E1EA6N,Clark,Vancouver,WA,98664,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,253256678,POINT (-122.589388 45.6228731),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011043100
1C4JJXP69P,Clark,Vancouver,WA,98664,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,49,237654035,POINT (-122.589388 45.6228731),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011043100
7FCTGAAA9N,Clark,Vancouver,WA,98664,2022,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,223610677,POINT (-122.589388 45.6228731),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011043000
5YJYGDEEXM,Clark,Vancouver,WA,98661,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,148943399,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042800
JTDKARFP4H,Clark,Vancouver,WA,98661,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,49,121816292,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042602
KMHC75LH1K,Clark,Vancouver,WA,98661,2019,HYUNDAI,IONIQ,Battery Electric Vehicle (BEV),Not eligible due to low battery range,29,0,49,183075742,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042602
5YJXCDE24H,Clark,Vancouver,WA,98661,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,49,167161095,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042602
JTMAB3FV9M,Clark,Vancouver,WA,98661,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,49,183270342,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042602
5YJXCAE29H,Clark,Vancouver,WA,98661,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,49,246305846,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
5YJ3E1EA2M,Clark,Vancouver,WA,98661,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,182144497,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
YSMED3KA0P,Clark,Vancouver,WA,98661,2023,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,251184888,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
5YJ3E1EA0J,Clark,Vancouver,WA,98661,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,49,211254305,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
3FA6P0PU3H,Clark,Vancouver,WA,98661,2017,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,49,235058967,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
JTMAB3FV6M,Clark,Vancouver,WA,98661,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,49,185993209,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
WA1F2AFY9M,Clark,Vancouver,WA,98661,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,49,144332912,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
KM8KMDAFXN,Clark,Vancouver,WA,98661,2022,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,198932464,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
1FT6W1EV2N,Clark,Vancouver,WA,98661,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,218336051,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
5YJ3E1EBXK,Clark,Vancouver,WA,98661,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,49,304488768,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
3FMTK1RM0N,Clark,Vancouver,WA,98661,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,204811239,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
3FMTK1RM2N,Clark,Vancouver,WA,98661,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,204937057,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
5YJ3E1EC3M,Clark,Vancouver,WA,98661,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,190001367,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
5YJ3E1EB0N,Clark,Vancouver,WA,98661,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,219452971,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
3FMTK3SU2N,Clark,Vancouver,WA,98661,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,200760409,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
JTDKARFP6L,Clark,Vancouver,WA,98661,2020,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,49,104828587,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
5YJYGDEE8M,Clark,Vancouver,WA,98661,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,220203959,POINT (-122.641835 45.638545),PORTLAND GENERAL ELECTRIC CO,53011042601
JTDKN3DP3C,Clark,Vancouver,WA,98661,2012,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,49,186639484,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
KNDC3DLCXP,Clark,Vancouver,WA,98661,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,245588115,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
1FT6W1EV9N,Clark,Vancouver,WA,98661,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,212318130,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
WA1G2AFYXM,Clark,Vancouver,WA,98661,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,49,229952593,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
3FMTK3SU8P,Clark,Vancouver,WA,98661,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,245514146,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
5YJXCBE21J,Clark,Vancouver,WA,98661,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,49,324341,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
7SAXCBE56P,Clark,Vancouver,WA,98661,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,226133785,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
7SAXCDE52P,Clark,Vancouver,WA,98661,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,252713695,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042601
1G1FW6S07H,Clark,Vancouver,WA,98663,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,49,180534987,POINT (-122.666325 45.641205),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042500
5YJ3E1EC6P,Clark,Vancouver,WA,98660,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,227250894,POINT (-122.675975 45.630465),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042500
YSMET3KA0P,Clark,Vancouver,WA,98660,2023,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,249616258,POINT (-122.675975 45.630465),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042500
5YJYGDEE7M,Clark,Vancouver,WA,98660,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,198832504,POINT (-122.675975 45.630465),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042500
5YJ3E1EBXM,Clark,Vancouver,WA,98660,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,203408201,POINT (-122.675975 45.630465),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042500
5YJSA1E25K,Clark,Vancouver,WA,98660,2019,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,270,0,49,272189319,POINT (-122.675975 45.630465),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042500
WA1E2AFY7P,Clark,Vancouver,WA,98660,2023,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,23,0,49,230277953,POINT (-122.675975 45.630465),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042400
5YJYGDEE4M,Clark,Vancouver,WA,98660,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,235934856,POINT (-122.675975 45.630465),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042400
5YJYGDEE7M,Clark,Vancouver,WA,98660,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,236513266,POINT (-122.675975 45.630465),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042400
7SAYGDEE2P,Clark,Vancouver,WA,98660,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,240726587,POINT (-122.675975 45.630465),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042400
5YJYGDEE4M,Clark,Vancouver,WA,98660,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,185847854,POINT (-122.675975 45.630465),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042400
1G1FY6S07M,Clark,Vancouver,WA,98660,2021,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,238565414,POINT (-122.675975 45.630465),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042100
JTDKARFP8J,Clark,Vancouver,WA,98660,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,49,276797020,POINT (-122.675975 45.630465),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042100
JTDKN3DP7C,Clark,Vancouver,WA,98660,2012,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,49,104587283,POINT (-122.675975 45.630465),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042000
1N4BZ0CP6G,Clark,Vancouver,WA,98661,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,49,236378047,POINT (-122.641835 45.638545),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041600
3FMTK3SU4N,Clark,Washougal,WA,98671,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,224024328,POINT (-122.3538285 45.5838634),BONNEVILLE POWER ADMINISTRATION||PACIFICORP||PUD NO 1 OF CLARK COUNTY - (WA),53011041500
KM8KNDAF4P,Clark,Washougal,WA,98671,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,252747295,POINT (-122.3538285 45.5838634),BONNEVILLE POWER ADMINISTRATION||PACIFICORP||PUD NO 1 OF CLARK COUNTY - (WA),53011041500
